geoid,total_pop,median_income,state,county,tract,name,b01003_001_moe,b19013_001_moe
06037401705,3049,128989,06,037,401705,"Los Angeles County, California",303.0,8445.0
06037401706,4401,90213,06,037,401706,"Los Angeles County, California",641.0,17690.0
06037401707,8406,65650,06,037,401707,"Los Angeles County, California",1398.0,15420.0
06037401801,4467,150397,06,037,401801,"Los Angeles County, California",693.0,23887.0
06037401802,3590,111583,06,037,401802,"Los Angeles County, California",457.0,23294.0
06037401901,3823,87083,06,037,401901,"Los Angeles County, California",155.0,12404.0
06037401902,6290,96974,06,037,401902,"Los Angeles County, California",721.0,17383.0
06037402001,4043,65000,06,037,402001,"Los Angeles County, California",647.0,29565.0
06037402002,4180,76742,06,037,402002,"Los Angeles County, California",494.0,12194.0
06037402101,4986,96058,06,037,402101,"Los Angeles County, California",620.0,12807.0
06037402102,5344,97917,06,037,402102,"Los Angeles County, California",727.0,7387.0
06037402200,7081,88623,06,037,402200,"Los Angeles County, California",825.0,14981.0
06037402301,5169,70982,06,037,402301,"Los Angeles County, California",695.0,27278.0
06037402303,3964,67679,06,037,402303,"Los Angeles County, California",572.0,16239.0
06037402304,4098,52560,06,037,402304,"Los Angeles County, California",694.0,17348.0
06037402403,5385,82348,06,037,402403,"Los Angeles County, California",781.0,5195.0
06037402404,2088,,06,037,402404,"Los Angeles County, California",166.0,
06037402405,2204,85435,06,037,402405,"Los Angeles County, California",257.0,25435.0
06037402406,4736,75526,06,037,402406,"Los Angeles County, California",630.0,23633.0
06037402501,4868,52294,06,037,402501,"Los Angeles County, California",758.0,6852.0
06037402503,4333,68099,06,037,402503,"Los Angeles County, California",806.0,8367.0
06037402504,2509,34712,06,037,402504,"Los Angeles County, California",387.0,15904.0
06037402601,2892,68807,06,037,402601,"Los Angeles County, California",587.0,21464.0
06037402602,4824,64143,06,037,402602,"Los Angeles County, California",746.0,23120.0
06037402702,5018,47872,06,037,402702,"Los Angeles County, California",453.0,8259.0
06037402703,5448,65800,06,037,402703,"Los Angeles County, California",1486.0,16716.0
06037402705,3530,94150,06,037,402705,"Los Angeles County, California",556.0,20275.0
06037402706,3629,87976,06,037,402706,"Los Angeles County, California",355.0,23969.0
06037402801,4815,55926,06,037,402801,"Los Angeles County, California",730.0,33633.0
06037402803,3567,74891,06,037,402803,"Los Angeles County, California",512.0,14464.0
06037402804,4442,57276,06,037,402804,"Los Angeles County, California",661.0,10687.0
06037402902,6853,65500,06,037,402902,"Los Angeles County, California",883.0,8360.0
06037402903,3556,58824,06,037,402903,"Los Angeles County, California",404.0,31873.0
06037402904,3671,81506,06,037,402904,"Los Angeles County, California",488.0,9584.0
06037403000,6796,83279,06,037,403000,"Los Angeles County, California",890.0,12942.0
06037403305,2150,119375,06,037,403305,"Los Angeles County, California",270.0,24315.0
06037403316,7039,92488,06,037,403316,"Los Angeles County, California",862.0,19140.0
06037403317,5008,111029,06,037,403317,"Los Angeles County, California",566.0,10279.0
06037403318,6250,106046,06,037,403318,"Los Angeles County, California",582.0,21201.0
06037403319,4148,82870,06,037,403319,"Los Angeles County, California",731.0,17523.0
06037403320,5221,144844,06,037,403320,"Los Angeles County, California",669.0,37650.0
06037403321,5536,114871,06,037,403321,"Los Angeles County, California",496.0,24022.0
06037403323,5551,86106,06,037,403323,"Los Angeles County, California",615.0,11690.0
06037403324,6569,104219,06,037,403324,"Los Angeles County, California",915.0,37859.0
06037403325,4864,115778,06,037,403325,"Los Angeles County, California",460.0,14133.0
06037403326,2434,127794,06,037,403326,"Los Angeles County, California",328.0,38717.0
06037403327,2431,128917,06,037,403327,"Los Angeles County, California",242.0,13265.0
06037403328,5435,91985,06,037,403328,"Los Angeles County, California",501.0,29144.0
06037403401,4895,111033,06,037,403401,"Los Angeles County, California",507.0,29433.0
06037403402,3292,99479,06,037,403402,"Los Angeles County, California",347.0,13909.0
06037403403,5228,151818,06,037,403403,"Los Angeles County, California",555.0,27385.0
06037403404,2329,128125,06,037,403404,"Los Angeles County, California",254.0,38726.0
06037403407,2193,156438,06,037,403407,"Los Angeles County, California",319.0,23975.0
06037403408,6156,134292,06,037,403408,"Los Angeles County, California",606.0,11037.0
06037403409,4119,125938,06,037,403409,"Los Angeles County, California",420.0,30347.0
06037403500,1497,109038,06,037,403500,"Los Angeles County, California",251.0,21737.0
06037403601,7006,108406,06,037,403601,"Los Angeles County, California",1181.0,4561.0
06037403702,4084,116594,06,037,403702,"Los Angeles County, California",671.0,13172.0
06037403703,4707,119667,06,037,403703,"Los Angeles County, California",620.0,22605.0
06037403721,5469,82708,06,037,403721,"Los Angeles County, California",862.0,23251.0
06037403722,5430,68455,06,037,403722,"Los Angeles County, California",648.0,11470.0
06037403801,5653,84135,06,037,403801,"Los Angeles County, California",623.0,12090.0
06037403802,6547,84455,06,037,403802,"Los Angeles County, California",705.0,8389.0
06037403901,3091,107368,06,037,403901,"Los Angeles County, California",272.0,18623.0
06037403902,5232,103929,06,037,403902,"Los Angeles County, California",789.0,34790.0
06037404000,4696,97250,06,037,404000,"Los Angeles County, California",633.0,18161.0
06037404100,6270,71575,06,037,404100,"Los Angeles County, California",917.0,17643.0
06037404201,3419,62841,06,037,404201,"Los Angeles County, California",338.0,9044.0
06037404203,4309,75333,06,037,404203,"Los Angeles County, California",572.0,10897.0
06037404301,5920,67716,06,037,404301,"Los Angeles County, California",874.0,14430.0
06037404302,2202,83523,06,037,404302,"Los Angeles County, California",354.0,19835.0
06037404401,3807,92250,06,037,404401,"Los Angeles County, California",593.0,13414.0
06037404402,4623,90400,06,037,404402,"Los Angeles County, California",638.0,13552.0
06037404501,2786,59648,06,037,404501,"Los Angeles County, California",510.0,11987.0
06037404503,2875,86417,06,037,404503,"Los Angeles County, California",436.0,11274.0
06037404504,5291,72000,06,037,404504,"Los Angeles County, California",784.0,12952.0
06037404600,1343,101181,06,037,404600,"Los Angeles County, California",200.0,10850.0
06037404701,5646,92946,06,037,404701,"Los Angeles County, California",756.0,4518.0
06037404702,4807,69157,06,037,404702,"Los Angeles County, California",491.0,17669.0
06037404703,3189,79875,06,037,404703,"Los Angeles County, California",508.0,19846.0
06037404804,4487,78750,06,037,404804,"Los Angeles County, California",593.0,14736.0
06037404805,2972,60868,06,037,404805,"Los Angeles County, California",569.0,6134.0
06037404806,5862,76555,06,037,404806,"Los Angeles County, California",745.0,9694.0
06037404901,5640,91364,06,037,404901,"Los Angeles County, California",878.0,26742.0
06037404902,3358,78056,06,037,404902,"Los Angeles County, California",364.0,10682.0
06037404903,2520,71023,06,037,404903,"Los Angeles County, California",259.0,11910.0
06037405001,5621,77969,06,037,405001,"Los Angeles County, California",654.0,3827.0
06037405002,3346,69609,06,037,405002,"Los Angeles County, California",534.0,18280.0
06037405101,5120,74400,06,037,405101,"Los Angeles County, California",935.0,13863.0
06037405102,4902,65119,06,037,405102,"Los Angeles County, California",588.0,16692.0
06037405201,5307,66563,06,037,405201,"Los Angeles County, California",736.0,16742.0
06037405202,4631,71835,06,037,405202,"Los Angeles County, California",781.0,14287.0
06037405203,3086,89464,06,037,405203,"Los Angeles County, California",324.0,24576.0
06037405301,3108,76250,06,037,405301,"Los Angeles County, California",337.0,8914.0
06037405302,5650,92706,06,037,405302,"Los Angeles County, California",715.0,15809.0
06037405400,4807,107411,06,037,405400,"Los Angeles County, California",637.0,33291.0
06037405500,6333,88472,06,037,405500,"Los Angeles County, California",855.0,19505.0
06037405600,5613,105750,06,037,405600,"Los Angeles County, California",743.0,29928.0
06037405701,3839,99101,06,037,405701,"Los Angeles County, California",600.0,13277.0
06037405702,5319,92663,06,037,405702,"Los Angeles County, California",947.0,14649.0
06037405800,5590,92217,06,037,405800,"Los Angeles County, California",735.0,11394.0
06037405900,4212,75951,06,037,405900,"Los Angeles County, California",521.0,16956.0
06037406000,5345,92577,06,037,406000,"Los Angeles County, California",732.0,11329.0
06037406101,3125,78625,06,037,406101,"Los Angeles County, California",504.0,18810.0
06037406103,8173,80590,06,037,406103,"Los Angeles County, California",940.0,15822.0
06037406201,3505,47390,06,037,406201,"Los Angeles County, California",716.0,10725.0
06037406300,6131,97324,06,037,406300,"Los Angeles County, California",598.0,43064.0
06037406413,6473,97773,06,037,406413,"Los Angeles County, California",547.0,7762.0
06037406500,7682,95840,06,037,406500,"Los Angeles County, California",1085.0,14109.0
06037406601,4923,104360,06,037,406601,"Los Angeles County, California",576.0,19146.0
06037406602,4846,101351,06,037,406602,"Los Angeles County, California",853.0,14369.0
06037406701,3357,93980,06,037,406701,"Los Angeles County, California",638.0,21324.0
06037406702,6512,97688,06,037,406702,"Los Angeles County, California",668.0,23117.0
06037406801,4932,107396,06,037,406801,"Los Angeles County, California",669.0,22732.0
06037406903,7708,80872,06,037,406903,"Los Angeles County, California",855.0,17826.0
06037407001,5971,83941,06,037,407001,"Los Angeles County, California",835.0,7599.0
06037407002,3490,82115,06,037,407002,"Los Angeles County, California",525.0,24922.0
06037407101,4633,73438,06,037,407101,"Los Angeles County, California",687.0,28687.0
06037407102,5332,87738,06,037,407102,"Los Angeles County, California",636.0,18907.0
06037407201,3571,89583,06,037,407201,"Los Angeles County, California",528.0,29245.0
06037407202,3035,73529,06,037,407202,"Los Angeles County, California",528.0,22086.0
06037407301,3889,79583,06,037,407301,"Los Angeles County, California",540.0,12053.0
06037407302,3421,88477,06,037,407302,"Los Angeles County, California",820.0,22310.0
06037407400,1989,121023,06,037,407400,"Los Angeles County, California",337.0,14439.0
06037407501,3919,75000,06,037,407501,"Los Angeles County, California",648.0,22377.0
06037407502,4007,102868,06,037,407502,"Los Angeles County, California",554.0,19816.0
06037407601,3922,68796,06,037,407601,"Los Angeles County, California",633.0,23023.0
06037407602,4126,95875,06,037,407602,"Los Angeles County, California",579.0,17235.0
06037407701,4355,65733,06,037,407701,"Los Angeles County, California",453.0,15683.0
06037407702,6635,86182,06,037,407702,"Los Angeles County, California",880.0,21045.0
06037407801,5157,95670,06,037,407801,"Los Angeles County, California",998.0,30410.0
06037407802,3386,115745,06,037,407802,"Los Angeles County, California",500.0,13092.0
06037407901,4374,102390,06,037,407901,"Los Angeles County, California",731.0,21664.0
06037407902,1542,82404,06,037,407902,"Los Angeles County, California",314.0,32759.0
06037408003,4790,105446,06,037,408003,"Los Angeles County, California",597.0,17778.0
06037408004,2497,88125,06,037,408004,"Los Angeles County, California",613.0,12846.0
06037408005,5271,126597,06,037,408005,"Los Angeles County, California",631.0,18175.0
06037408006,3717,94693,06,037,408006,"Los Angeles County, California",482.0,14576.0
06037408133,6227,99500,06,037,408133,"Los Angeles County, California",955.0,22841.0
06037408134,2823,123542,06,037,408134,"Los Angeles County, California",411.0,31530.0
06037408135,4249,83330,06,037,408135,"Los Angeles County, California",907.0,9154.0
06037408136,3716,121076,06,037,408136,"Los Angeles County, California",395.0,6392.0
06037408137,4202,82571,06,037,408137,"Los Angeles County, California",524.0,15635.0
06037408138,5035,78696,06,037,408138,"Los Angeles County, California",637.0,19171.0
06037408139,4581,89423,06,037,408139,"Los Angeles County, California",654.0,24548.0
06037408140,3639,73432,06,037,408140,"Los Angeles County, California",712.0,7625.0
06037408141,4692,92459,06,037,408141,"Los Angeles County, California",601.0,7924.0
06037408212,4641,69645,06,037,408212,"Los Angeles County, California",660.0,25560.0
06037408213,5847,74519,06,037,408213,"Los Angeles County, California",731.0,12336.0
06037408301,6016,80221,06,037,408301,"Los Angeles County, California",866.0,20528.0
06037408302,3589,100850,06,037,408302,"Los Angeles County, California",525.0,22032.0
06037408303,4502,108621,06,037,408303,"Los Angeles County, California",764.0,20325.0
06037408401,4467,87850,06,037,408401,"Los Angeles County, California",670.0,25769.0
06037408402,6606,114583,06,037,408402,"Los Angeles County, California",725.0,23234.0
06037408503,7037,135179,06,037,408503,"Los Angeles County, California",989.0,11659.0
06037408504,5262,97448,06,037,408504,"Los Angeles County, California",722.0,12519.0
06037408505,2546,105167,06,037,408505,"Los Angeles County, California",324.0,18069.0
06037408623,3232,93036,06,037,408623,"Los Angeles County, California",427.0,24770.0
06037408624,3027,111141,06,037,408624,"Los Angeles County, California",424.0,31357.0
06037408625,3807,129643,06,037,408625,"Los Angeles County, California",387.0,11892.0
06037408626,3717,98274,06,037,408626,"Los Angeles County, California",517.0,21016.0
06037408627,2861,115563,06,037,408627,"Los Angeles County, California",333.0,36126.0
06037408628,5358,76587,06,037,408628,"Los Angeles County, California",732.0,15742.0
06037408629,3053,119231,06,037,408629,"Los Angeles County, California",308.0,29028.0
06037408631,5195,90263,06,037,408631,"Los Angeles County, California",901.0,24470.0
06037408703,5743,152143,06,037,408703,"Los Angeles County, California",497.0,35518.0
06037408705,5580,79798,06,037,408705,"Los Angeles County, California",892.0,12921.0
06037408707,6618,126069,06,037,408707,"Los Angeles County, California",737.0,15428.0
06037408722,4210,109567,06,037,408722,"Los Angeles County, California",557.0,25286.0
06037408724,5362,59059,06,037,408724,"Los Angeles County, California",673.0,11057.0
06037408725,6075,80469,06,037,408725,"Los Angeles County, California",738.0,10753.0
06037408800,4645,51472,06,037,408800,"Los Angeles County, California",617.0,12126.0
06037408900,5826,76908,06,037,408900,"Los Angeles County, California",593.0,31937.0
06037409000,7673,71411,06,037,409000,"Los Angeles County, California",1155.0,17533.0
06037409100,5470,86950,06,037,409100,"Los Angeles County, California",660.0,15255.0
06037430003,4855,140588,06,037,430003,"Los Angeles County, California",746.0,19626.0
06037430004,3129,90124,06,037,430004,"Los Angeles County, California",424.0,9431.0
06037430005,3849,118569,06,037,430005,"Los Angeles County, California",503.0,18274.0
06037430101,4841,58017,06,037,430101,"Los Angeles County, California",507.0,3972.0
06037430102,5012,91552,06,037,430102,"Los Angeles County, California",648.0,9468.0
06037430200,1037,121875,06,037,430200,"Los Angeles County, California",148.0,11657.0
06037430301,4548,144970,06,037,430301,"Los Angeles County, California",705.0,12789.0
06037430302,5054,106138,06,037,430302,"Los Angeles County, California",516.0,21867.0
06037430400,4358,181250,06,037,430400,"Los Angeles County, California",549.0,57781.0
06037430501,4609,175444,06,037,430501,"Los Angeles County, California",557.0,21237.0
06037430502,6542,94151,06,037,430502,"Los Angeles County, California",552.0,30246.0
06037430600,4567,182682,06,037,430600,"Los Angeles County, California",578.0,36136.0
06037430701,5224,103906,06,037,430701,"Los Angeles County, California",606.0,22448.0
06037430721,3403,76300,06,037,430721,"Los Angeles County, California",515.0,28583.0
06037430723,4967,73550,06,037,430723,"Los Angeles County, California",819.0,17053.0
06037430724,5190,100392,06,037,430724,"Los Angeles County, California",637.0,14947.0
06037430801,6867,109861,06,037,430801,"Los Angeles County, California",1053.0,52831.0
06037430802,4199,134073,06,037,430802,"Los Angeles County, California",585.0,19700.0
06037430803,5012,107269,06,037,430803,"Los Angeles County, California",589.0,26276.0
06037430901,4389,81496,06,037,430901,"Los Angeles County, California",431.0,6940.0
06037430902,5304,97500,06,037,430902,"Los Angeles County, California",574.0,12328.0
06037431002,2907,65781,06,037,431002,"Los Angeles County, California",299.0,13881.0
06037431003,4705,83438,06,037,431003,"Los Angeles County, California",1273.0,17084.0
06037431004,3462,87556,06,037,431004,"Los Angeles County, California",371.0,11880.0
06037431100,7062,107070,06,037,431100,"Los Angeles County, California",900.0,24372.0
06037431200,6276,100417,06,037,431200,"Los Angeles County, California",771.0,24951.0
06037431300,2543,109250,06,037,431300,"Los Angeles County, California",377.0,24683.0
06037431400,3738,79000,06,037,431400,"Los Angeles County, California",611.0,37712.0
06037431501,4068,59858,06,037,431501,"Los Angeles County, California",423.0,8286.0
06037431502,4430,99219,06,037,431502,"Los Angeles County, California",720.0,27443.0
06037431600,3810,103295,06,037,431600,"Los Angeles County, California",603.0,21655.0
06037431701,6343,111624,06,037,431701,"Los Angeles County, California",828.0,34395.0
06037431800,5040,72750,06,037,431800,"Los Angeles County, California",664.0,32298.0
06037431900,3615,83897,06,037,431900,"Los Angeles County, California",552.0,19645.0
06037432001,2231,92500,06,037,432001,"Los Angeles County, California",277.0,9071.0
06037432002,5354,74000,06,037,432002,"Los Angeles County, California",777.0,26955.0
06037432101,4813,115944,06,037,432101,"Los Angeles County, California",683.0,14323.0
06037432102,5736,106915,06,037,432102,"Los Angeles County, California",649.0,16270.0
06037432201,4500,98607,06,037,432201,"Los Angeles County, California",936.0,29694.0
06037432202,3922,81875,06,037,432202,"Los Angeles County, California",456.0,16272.0
06037432300,3922,73250,06,037,432300,"Los Angeles County, California",824.0,30260.0
06037432401,3951,75000,06,037,432401,"Los Angeles County, California",687.0,13769.0
06037432402,5480,56732,06,037,432402,"Los Angeles County, California",843.0,7692.0
06037432501,4450,70114,06,037,432501,"Los Angeles County, California",561.0,29850.0
06037432502,4024,108587,06,037,432502,"Los Angeles County, California",1050.0,31871.0
06037432601,6489,69214,06,037,432601,"Los Angeles County, California",871.0,28060.0
06037432602,4478,62361,06,037,432602,"Los Angeles County, California",570.0,26113.0
06037432700,4808,65747,06,037,432700,"Los Angeles County, California",842.0,6888.0
06037432801,2401,31442,06,037,432801,"Los Angeles County, California",309.0,5693.0
06037432802,5523,54507,06,037,432802,"Los Angeles County, California",1016.0,9879.0
06037432901,4034,70240,06,037,432901,"Los Angeles County, California",600.0,21887.0
06037432902,3026,81111,06,037,432902,"Los Angeles County, California",361.0,16079.0
06037433103,7149,62235,06,037,433103,"Los Angeles County, California",636.0,11323.0
06037433200,5981,68778,06,037,433200,"Los Angeles County, California",737.0,12309.0
06037433302,1867,57542,06,037,433302,"Los Angeles County, California",486.0,10264.0
06037433304,4320,41875,06,037,433304,"Los Angeles County, California",533.0,14064.0
06037433305,4614,41770,06,037,433305,"Los Angeles County, California",635.0,8468.0
06037433306,3137,55543,06,037,433306,"Los Angeles County, California",389.0,8891.0
06037433307,2798,71354,06,037,433307,"Los Angeles County, California",327.0,13006.0
06037433402,4627,62064,06,037,433402,"Los Angeles County, California",728.0,13610.0
06037433403,5141,55576,06,037,433403,"Los Angeles County, California",612.0,6809.0
06037433505,4390,58301,06,037,433505,"Los Angeles County, California",789.0,10854.0
06037433506,3838,45212,06,037,433506,"Los Angeles County, California",476.0,8958.0
06037433601,5121,74783,06,037,433601,"Los Angeles County, California",601.0,9335.0
06037433602,2757,59297,06,037,433602,"Los Angeles County, California",390.0,17270.0
06037433803,3181,83561,06,037,433803,"Los Angeles County, California",439.0,12832.0
06037433804,4660,55909,06,037,433804,"Los Angeles County, California",674.0,18427.0
06037433901,5556,67632,06,037,433901,"Los Angeles County, California",613.0,12868.0
06037433903,5146,57936,06,037,433903,"Los Angeles County, California",701.0,12856.0
06037434001,4381,65694,06,037,434001,"Los Angeles County, California",580.0,27087.0
06037434003,3886,70313,06,037,434003,"Los Angeles County, California",429.0,9449.0
06037434004,3109,104688,06,037,434004,"Los Angeles County, California",529.0,17310.0
06037434100,6102,71205,06,037,434100,"Los Angeles County, California",568.0,16790.0
06037460001,1918,227083,06,037,460001,"Los Angeles County, California",411.0,112579.0
06037460002,2782,186369,06,037,460002,"Los Angeles County, California",252.0,23375.0
06037460101,5817,175099,06,037,460101,"Los Angeles County, California",892.0,48199.0
06037460200,5785,138804,06,037,460200,"Los Angeles County, California",1169.0,29005.0
06037460301,4797,174306,06,037,460301,"Los Angeles County, California",592.0,19373.0
06037460302,4257,68750,06,037,460302,"Los Angeles County, California",876.0,27811.0
06037460401,1000,116000,06,037,460401,"Los Angeles County, California",153.0,26173.0
06037460501,5306,204125,06,037,460501,"Los Angeles County, California",466.0,22143.0
06037460502,4771,250001,06,037,460502,"Los Angeles County, California",783.0,
06037460601,5199,191319,06,037,460601,"Los Angeles County, California",432.0,28527.0
06037460700,5102,212667,06,037,460700,"Los Angeles County, California",602.0,31883.0
06037460800,2860,250001,06,037,460800,"Los Angeles County, California",416.0,
06037460900,6720,89511,06,037,460900,"Los Angeles County, California",786.0,13554.0
06037461000,5788,120519,06,037,461000,"Los Angeles County, California",815.0,14012.0
06037461100,5055,124605,06,037,461100,"Los Angeles County, California",617.0,21742.0
06037461200,4217,167500,06,037,461200,"Los Angeles County, California",458.0,38089.0
06037461300,6572,93849,06,037,461300,"Los Angeles County, California",804.0,34091.0
06037461400,2736,78594,06,037,461400,"Los Angeles County, California",449.0,15426.0
06037461501,3615,92750,06,037,461501,"Los Angeles County, California",481.0,23116.0
06037461502,6245,70905,06,037,461502,"Los Angeles County, California",653.0,16950.0
06037461600,5495,69205,06,037,461600,"Los Angeles County, California",818.0,14923.0
06037461700,1386,142708,06,037,461700,"Los Angeles County, California",257.0,42753.0
06037461901,4796,53563,06,037,461901,"Los Angeles County, California",903.0,12943.0
06037461902,2000,39643,06,037,461902,"Los Angeles County, California",279.0,25630.0
06037462001,4280,84408,06,037,462001,"Los Angeles County, California",702.0,10589.0
06037462002,3893,39132,06,037,462002,"Los Angeles County, California",460.0,14983.0
06037462100,4808,87731,06,037,462100,"Los Angeles County, California",784.0,11386.0
06037462201,3957,44327,06,037,462201,"Los Angeles County, California",585.0,18103.0
06037462202,2951,98294,06,037,462202,"Los Angeles County, California",536.0,6877.0
06037462301,4504,81985,06,037,462301,"Los Angeles County, California",531.0,6183.0
06037462302,3338,69408,06,037,462302,"Los Angeles County, California",537.0,12536.0
06037462400,3874,132957,06,037,462400,"Los Angeles County, California",519.0,26585.0
06037462500,6454,118409,06,037,462500,"Los Angeles County, California",724.0,40630.0
06037462600,2349,163750,06,037,462600,"Los Angeles County, California",336.0,68124.0
06037462700,5539,73333,06,037,462700,"Los Angeles County, California",613.0,27207.0
06037462800,2875,102614,06,037,462800,"Los Angeles County, California",467.0,12901.0
06037462900,3828,120444,06,037,462900,"Los Angeles County, California",471.0,18556.0
06037463000,2748,123750,06,037,463000,"Los Angeles County, California",402.0,26389.0
06037463103,5474,100985,06,037,463103,"Los Angeles County, California",757.0,14000.0
06037463200,3428,94083,06,037,463200,"Los Angeles County, California",433.0,13483.0
06037463300,1934,132500,06,037,463300,"Los Angeles County, California",331.0,25180.0
06037463400,5547,116161,06,037,463400,"Los Angeles County, California",704.0,17301.0
06037463500,6063,104338,06,037,463500,"Los Angeles County, California",765.0,25299.0
06037463601,5924,85827,06,037,463601,"Los Angeles County, California",637.0,15318.0
06037463602,5682,107888,06,037,463602,"Los Angeles County, California",739.0,23816.0
06037463700,3473,174943,06,037,463700,"Los Angeles County, California",415.0,12259.0
06037463800,4001,212250,06,037,463800,"Los Angeles County, California",560.0,36308.0
06037463900,3185,126847,06,037,463900,"Los Angeles County, California",416.0,17095.0
06037464000,5387,134205,06,037,464000,"Los Angeles County, California",674.0,21360.0
06037464101,2014,170217,06,037,464101,"Los Angeles County, California",477.0,25339.0
06037464102,4618,231339,06,037,464102,"Los Angeles County, California",1189.0,80169.0
06037464200,5810,160969,06,037,464200,"Los Angeles County, California",1000.0,39360.0
06037480002,3936,138372,06,037,480002,"Los Angeles County, California",612.0,28386.0
06037480011,5154,91563,06,037,480011,"Los Angeles County, California",557.0,21329.0
06037480012,4908,104360,06,037,480012,"Los Angeles County, California",548.0,14022.0
06037480101,4218,94798,06,037,480101,"Los Angeles County, California",550.0,17492.0
06037480102,4059,105677,06,037,480102,"Los Angeles County, California",506.0,8495.0
06037480201,3644,135114,06,037,480201,"Los Angeles County, California",397.0,34511.0
06037480202,2756,109659,06,037,480202,"Los Angeles County, California",327.0,36232.0
06037480302,4384,102693,06,037,480302,"Los Angeles County, California",385.0,19283.0
06037480303,4387,89340,06,037,480303,"Los Angeles County, California",483.0,7254.0
06037480304,4426,68867,06,037,480304,"Los Angeles County, California",457.0,13464.0
06037480400,5517,86319,06,037,480400,"Los Angeles County, California",720.0,19504.0
06037480500,5417,136359,06,037,480500,"Los Angeles County, California",549.0,41655.0
06037480601,4188,103679,06,037,480601,"Los Angeles County, California",354.0,11647.0
06037480602,4149,143686,06,037,480602,"Los Angeles County, California",520.0,46289.0
06037480702,4564,175588,06,037,480702,"Los Angeles County, California",396.0,29271.0
06037480703,4156,170507,06,037,480703,"Los Angeles County, California",611.0,30497.0
06037480704,4109,110167,06,037,480704,"Los Angeles County, California",472.0,20129.0
06037480802,3238,112904,06,037,480802,"Los Angeles County, California",395.0,27625.0
06037480803,3145,110362,06,037,480803,"Los Angeles County, California",364.0,34360.0
06037480804,4695,83452,06,037,480804,"Los Angeles County, California",690.0,12486.0
06037480901,4207,75170,06,037,480901,"Los Angeles County, California",475.0,14608.0
06037480902,4318,59219,06,037,480902,"Los Angeles County, California",722.0,31468.0
06037480903,3116,81375,06,037,480903,"Los Angeles County, California",443.0,24065.0
06037481001,4679,68340,06,037,481001,"Los Angeles County, California",669.0,12896.0
06037481002,5571,81648,06,037,481002,"Los Angeles County, California",640.0,9941.0
06037481101,4076,77026,06,037,481101,"Los Angeles County, California",632.0,15596.0
06037481102,3707,71141,06,037,481102,"Los Angeles County, California",343.0,9751.0
06037481103,5224,72083,06,037,481103,"Los Angeles County, California",784.0,20877.0
06037481201,4218,92111,06,037,481201,"Los Angeles County, California",587.0,10568.0
06037481203,6170,77108,06,037,481203,"Los Angeles County, California",870.0,6406.0
06037481300,3338,81563,06,037,481300,"Los Angeles County, California",400.0,14738.0
06037481401,5198,81761,06,037,481401,"Los Angeles County, California",572.0,11056.0
06037481403,3316,75548,06,037,481403,"Los Angeles County, California",1062.0,32409.0
06037481404,3933,80962,06,037,481404,"Los Angeles County, California",556.0,21823.0
06037481500,4159,72596,06,037,481500,"Los Angeles County, California",477.0,14666.0
06037481603,3450,79884,06,037,481603,"Los Angeles County, California",500.0,22168.0
06037481604,3980,83958,06,037,481604,"Los Angeles County, California",592.0,26015.0
06037481605,2806,96333,06,037,481605,"Los Angeles County, California",377.0,18322.0
06037481606,5003,66280,06,037,481606,"Los Angeles County, California",601.0,10453.0
06037481711,4609,54688,06,037,481711,"Los Angeles County, California",655.0,10839.0
06037481712,5177,46094,06,037,481712,"Los Angeles County, California",736.0,14544.0
06037481713,2876,72443,06,037,481713,"Los Angeles County, California",452.0,35463.0
06037481714,2742,44821,06,037,481714,"Los Angeles County, California",274.0,9001.0
06037481800,2307,101250,06,037,481800,"Los Angeles County, California",305.0,44073.0
06037481901,5652,96881,06,037,481901,"Los Angeles County, California",561.0,9577.0
06037481902,3255,74608,06,037,481902,"Los Angeles County, California",463.0,11579.0
06037482001,2676,121736,06,037,482001,"Los Angeles County, California",271.0,38350.0
06037482002,7210,94748,06,037,482002,"Los Angeles County, California",773.0,20399.0
06037482101,4373,85469,06,037,482101,"Los Angeles County, California",551.0,21362.0
06037482102,3188,106321,06,037,482102,"Los Angeles County, California",467.0,24544.0
06037482201,3922,56193,06,037,482201,"Los Angeles County, California",645.0,7432.0
06037482202,5022,56930,06,037,482202,"Los Angeles County, California",742.0,13293.0
06037482301,5176,78472,06,037,482301,"Los Angeles County, California",1161.0,15330.0
06037482303,5075,65742,06,037,482303,"Los Angeles County, California",546.0,10865.0
06037482304,2842,58099,06,037,482304,"Los Angeles County, California",477.0,9176.0
06037482401,3600,63750,06,037,482401,"Los Angeles County, California",303.0,15950.0
06037482403,3172,47610,06,037,482403,"Los Angeles County, California",497.0,13870.0
06037482404,3428,64828,06,037,482404,"Los Angeles County, California",905.0,39529.0
06037482502,3519,65272,06,037,482502,"Los Angeles County, California",524.0,12283.0
06037482503,3808,67268,06,037,482503,"Los Angeles County, California",665.0,29520.0
06037482521,5279,75464,06,037,482521,"Los Angeles County, California",753.0,7164.0
06037482522,4404,87775,06,037,482522,"Los Angeles County, California",622.0,24418.0
06037482600,6377,102283,06,037,482600,"Los Angeles County, California",961.0,17162.0
06037482701,3807,77628,06,037,482701,"Los Angeles County, California",449.0,12107.0
06037482702,2462,83594,06,037,482702,"Los Angeles County, California",339.0,16225.0
06037482801,4069,95556,06,037,482801,"Los Angeles County, California",652.0,42758.0
06037500100,3601,197250,06,037,500100,"Los Angeles County, California",454.0,39050.0
