geoid,geoid20,year,denom_occupied_housing,no_vehicle_count,no_vehicle_pct
1400000US06037480602,6037480602,2012,2328,84,3.6082475
1400000US06037480702,6037480702,2012,1711,20,1.168907
1400000US06037480703,6037480703,2012,1243,9,.72405469
1400000US06037480704,6037480704,2012,1937,81,4.1817245
1400000US06037480802,6037480802,2012,1060,49,4.6226416
1400000US06037480803,6037480803,2012,1196,49,4.0969901
1400000US06037480804,6037480804,2012,1922,141,7.3361082
1400000US06037480901,6037480901,2012,1527,112,7.3346429
1400000US06037480902,6037480902,2012,1391,170,12.221423
1400000US06037480903,6037480903,2012,1012,49,4.841897
1400000US06037481001,6037481001,2012,1365,167,12.234432
1400000US06037481002,6037481002,2012,2034,187,9.1937065
1400000US06037481101,6037481101,2012,1425,149,10.456141
1400000US06037481102,6037481102,2012,1369,96,7.0124178
1400000US06037481103,6037481103,2012,1482,85,5.7354927
1400000US06037481201,6037481201,2012,1219,86,7.0549631
1400000US06037481203,6037481203,2012,1862,56,3.0075188
1400000US06037481300,6037481300,2012,798,4,.50125313
1400000US06037481401,6037481401,2012,1837,156,8.4921064
1400000US06037481403,6037481403,2012,907,82,9.0407934
1400000US06037481404,6037481404,2012,1146,103,8.9877834
1400000US06037481500,6037481500,2012,1507,161,10.683477
1400000US06037481603,6037481603,2012,1274,122,9.5761385
1400000US06037481604,6037481604,2012,1268,30,2.3659306
1400000US06037481605,6037481605,2012,1036,76,7.3359075
1400000US06037481606,6037481606,2012,1537,72,4.6844501
1400000US06037481711,6037481711,2012,1393,204,14.644651
1400000US06037481712,6037481712,2012,1517,289,19.050758
1400000US06037481713,6037481713,2012,725,58,8
1400000US06037481714,6037481714,2012,857,194,22.637106
1400000US06037481800,6037481800,2012,914,53,5.798687
1400000US06037481901,6037481901,2012,1921,108,5.6220717
1400000US06037481902,6037481902,2012,1201,123,10.241466
1400000US06037482001,6037482001,2012,973,67,6.88592
1400000US06037482002,6037482002,2012,2213,166,7.5011296
1400000US06037482101,6037482101,2012,1447,106,7.325501
1400000US06037482102,6037482102,2012,895,29,3.2402234
1400000US06037482201,6037482201,2012,1201,202,16.819317
1400000US06037482202,6037482202,2012,1429,118,8.2575226
1400000US06037482301,6037482301,2012,1313,72,5.4836254
1400000US06037482303,6037482303,2012,1561,95,6.0858426
1400000US06037482304,6037482304,2012,925,94,10.162162
1400000US06037482401,6037482401,2012,924,78,8.4415588
1400000US06037482403,6037482403,2012,586,32,5.4607511
1400000US06037482404,6037482404,2012,572,31,5.4195805
1400000US06037482502,6037482502,2012,817,47,5.7527542
1400000US06037482503,6037482503,2012,949,53,5.584826
1400000US06037482521,6037482521,2012,1486,106,7.1332436
1400000US06037482522,6037482522,2012,1461,64,4.3805614
1400000US06037482600,6037482600,2012,2235,222,9.9328861
1400000US06037482701,6037482701,2012,1297,59,4.5489593
1400000US06037482702,6037482702,2012,757,66,8.718626
1400000US06037482801,6037482801,2012,1246,81,6.5008025
1400000US06037500100,6037500100,2012,1204,46,3.8205981
1400000US06037500202,6037500202,2012,1494,60,4.0160642
1400000US06037500203,6037500203,2012,493,15,3.0425963
1400000US06037500204,6037500204,2012,1406,42,2.9871976
1400000US06037500300,6037500300,2012,1082,42,3.8817005
1400000US06037500402,6037500402,2012,1139,136,11.940298
1400000US06037500403,6037500403,2012,1035,36,3.4782608
1400000US06037500404,6037500404,2012,1199,18,1.5012511
1400000US06037500500,6037500500,2012,795,73,9.1823902
1400000US06037500600,6037500600,2012,1434,152,10.599721
1400000US06037500700,6037500700,2012,1666,37,2.2208884
1400000US06037500800,6037500800,2012,1400,89,6.3571429
1400000US06037500900,6037500900,2012,1665,181,10.870871
1400000US06037501001,6037501001,2012,549,6,1.0928962
1400000US06037501002,6037501002,2012,1401,48,3.4261241
1400000US06037501200,6037501200,2012,1481,63,4.2538824
1400000US06037501301,6037501301,2012,991,55,5.5499496
1400000US06037501302,6037501302,2012,1310,72,5.4961834
1400000US06037501400,6037501400,2012,1093,70,6.4043918
1400000US06037501501,6037501501,2012,832,19,2.2836537
1400000US06037501503,6037501503,2012,1881,78,4.1467304
1400000US06037501504,6037501504,2012,1581,345,21.821632
1400000US06037501600,6037501600,2012,2519,91,3.6125448
1400000US06037501700,6037501700,2012,1291,55,4.2602634
1400000US06037501802,6037501802,2012,1187,67,5.6444817
1400000US06037501803,6037501803,2012,1506,177,11.752988
1400000US06037501804,6037501804,2012,711,98,13.783403
1400000US06037501900,6037501900,2012,1373,47,3.423161
1400000US06037502003,6037502003,2012,811,20,2.4660912
1400000US06037502004,6037502004,2012,928,62,6.6810346
1400000US06037502005,6037502005,2012,1232,56,4.5454545
1400000US06037502100,6037502100,2012,1610,152,9.4409943
1400000US06037502200,6037502200,2012,1746,155,8.8774338
1400000US06037502303,6037502303,2012,2010,182,9.0547266
1400000US06037502401,6037502401,2012,1304,123,9.4325151
1400000US06037502402,6037502402,2012,945,21,2.2222223
1400000US06037502500,6037502500,2012,1112,77,6.9244604
1400000US06037502602,6037502602,2012,1296,132,10.185185
1400000US06037502603,6037502603,2012,938,26,2.7718551
1400000US06037502604,6037502604,2012,906,25,2.759382
1400000US06037502700,6037502700,2012,1792,82,4.5758929
1400000US06037502801,6037502801,2012,1700,31,1.8235294
1400000US06037502901,6037502901,2012,1362,27,1.9823788
1400000US06037503000,6037503000,2012,1234,8,.6482982
1400000US06037503103,6037503103,2012,1062,63,5.9322033
1400000US06037503104,6037503104,2012,609,8,1.3136289
1400000US06037503105,6037503105,2012,1002,0,0
1400000US06037503106,6037503106,2012,1098,92,8.378871
1400000US06037503201,6037503201,2012,1162,40,3.4423409
1400000US06037503202,6037503202,2012,1294,89,6.8778982
1400000US06037503301,6037503301,2012,1036,26,2.5096526
1400000US06037503302,6037503302,2012,1922,96,4.9947972
1400000US06037503401,6037503401,2012,2282,75,3.2865908
1400000US06037503402,6037503402,2012,1419,34,2.3960536
1400000US06037503501,6037503501,2012,1975,97,4.9113922
1400000US06037503502,6037503502,2012,1232,51,4.1396103
1400000US06037503601,6037503601,2012,1172,18,1.5358362
1400000US06037503602,6037503602,2012,1191,16,1.3434089
1400000US06037503701,6037503701,2012,1702,97,5.6991773
1400000US06037503702,6037503702,2012,1528,11,.7198953
1400000US06037503704,6037503704,2012,1676,84,5.0119333
1400000US06037503705,6037503705,2012,1304,64,4.9079757
1400000US06037503801,6037503801,2012,1204,9,.74750829
1400000US06037503802,6037503802,2012,1454,47,3.2324622
1400000US06037503901,6037503901,2012,798,46,5.764411
1400000US06037503902,6037503902,2012,1364,17,1.2463343
1400000US06037504001,6037504001,2012,1023,68,6.6471162
1400000US06037504002,6037504002,2012,1598,77,4.8185229
1400000US06037504101,6037504101,2012,1402,94,6.7047076
1400000US06037504200,6037504200,2012,1741,309,17.748421
1400000US06037530005,6037530005,2012,1488,70,4.7043009
1400000US06037530006,6037530006,2012,1379,217,15.736041
1400000US06037530007,6037530007,2012,2021,112,5.541811
1400000US06037530101,6037530101,2012,1646,286,17.375456
1400000US06037530102,6037530102,2012,1639,309,18.852959
1400000US06037530202,6037530202,2012,1238,103,8.3198709
1400000US06037530203,6037530203,2012,1002,139,13.872255
1400000US06037530204,6037530204,2012,1042,48,4.6065259
1400000US06037530301,6037530301,2012,591,184,31.133671
1400000US06037530302,6037530302,2012,1861,219,11.767867
1400000US06037530400,6037530400,2012,1181,350,29.635902
1400000US06037530500,6037530500,2012,1193,224,18.776194
1400000US06037530603,6037530603,2012,1226,85,6.933116
1400000US06037530700,6037530700,2012,483,46,9.5238094
1400000US06037530801,6037530801,2012,1476,184,12.466125
1400000US06037530802,6037530802,2012,845,92,10.887574
1400000US06037530901,6037530901,2012,921,64,6.9489684
1400000US06037530902,6037530902,2012,1106,302,27.305605
1400000US06037531000,6037531000,2012,1264,152,12.025316
1400000US06037531101,6037531101,2012,1250,205,16.4
1400000US06037531102,6037531102,2012,885,260,29.378531
1400000US06037531201,6037531201,2012,1244,136,10.932476
1400000US06037531202,6037531202,2012,1118,221,19.767443
1400000US06037531301,6037531301,2012,1276,256,20.062696
1400000US06037531302,6037531302,2012,1452,222,15.289256
1400000US06037531502,6037531502,2012,800,122,15.25
1400000US06037531503,6037531503,2012,773,169,21.862871
1400000US06037531504,6037531504,2012,1096,139,12.682482
1400000US06037531602,6037531602,2012,1160,130,11.206897
1400000US06037531603,6037531603,2012,858,92,10.72261
1400000US06037531604,6037531604,2012,859,200,23.282887
1400000US06037531701,6037531701,2012,1327,90,6.7822156
1400000US06037531702,6037531702,2012,1219,158,12.961444
1400000US06037531800,6037531800,2012,1183,107,9.0448017
1400000US06037531901,6037531901,2012,1703,178,10.452144
1400000US06037531902,6037531902,2012,1137,100,8.7950745
1400000US06037532001,6037532001,2012,1104,191,17.300724
1400000US06037532002,6037532002,2012,809,125,15.451175
1400000US06037532101,6037532101,2012,1711,301,17.592051
1400000US06037532102,6037532102,2012,978,35,3.578732
1400000US06037532200,6037532200,2012,1790,207,11.564246
1400000US06037532302,6037532302,2012,1044,72,6.8965516
1400000US06037532303,6037532303,2012,1240,71,5.7258062
1400000US06037532304,6037532304,2012,1277,155,12.137823
1400000US06037532500,6037532500,2012,1064,142,13.345864
1400000US06037532605,6037532605,2012,1085,288,26.543779
1400000US06037532606,6037532606,2012,1199,294,24.520433
1400000US06037532607,6037532607,2012,1552,209,13.466495
1400000US06037532700,6037532700,2012,446,75,16.816143
1400000US06037532800,6037532800,2012,893,189,21.164614
1400000US06037532900,6037532900,2012,1533,220,14.350945
1400000US06037533001,6037533001,2012,939,139,14.802982
1400000US06037533002,6037533002,2012,379,70,18.469658
1400000US06037533103,6037533103,2012,1110,258,23.243244
1400000US06037533104,6037533104,2012,1230,556,45.203251
1400000US06037533105,6037533105,2012,588,96,16.32653
1400000US06037533108,6037533108,2012,1333,244,18.304577
1400000US06037533201,6037533201,2012,627,106,16.905901
1400000US06037533204,6037533204,2012,1009,76,7.5322099
1400000US06037533300,6037533300,2012,806,175,21.712158
1400000US06037533401,6037533401,2012,1143,83,7.2615924
1400000US06037533402,6037533402,2012,1005,210,20.895523
1400000US06037533403,6037533403,2012,691,111,16.063675
1400000US06037533501,6037533501,2012,725,58,8
1400000US06037533504,6037533504,2012,934,138,14.775161
1400000US06037533601,6037533601,2012,1132,156,13.780919
1400000US06037533602,6037533602,2012,1404,109,7.7635326
1400000US06037533603,6037533603,2012,1638,226,13.797314
1400000US06037533701,6037533701,2012,978,161,16.462168
1400000US06037533702,6037533702,2012,822,93,11.313869
1400000US06037533703,6037533703,2012,648,24,3.7037036
1400000US06037533803,6037533803,2012,1601,257,16.052467
1400000US06037533804,6037533804,2012,1190,140,11.764706
1400000US06037533805,6037533805,2012,948,18,1.8987342
1400000US06037533806,6037533806,2012,779,104,13.35045
1400000US06037533901,6037533901,2012,1454,53,3.6451168
1400000US06037533902,6037533902,2012,944,53,5.6144066
1400000US06037534001,6037534001,2012,1278,139,10.876369
1400000US06037534002,6037534002,2012,1006,58,5.7654076
1400000US06037534101,6037534101,2012,515,44,8.5436897
1400000US06037534102,6037534102,2012,1483,222,14.969656
1400000US06037534201,6037534201,2012,1078,176,16.32653
1400000US06037534202,6037534202,2012,1298,119,9.1679506
1400000US06037534203,6037534203,2012,869,241,27.733027
1400000US06037534301,6037534301,2012,1133,124,10.944395
1400000US06037534302,6037534302,2012,1045,110,10.526316
1400000US06037534403,6037534403,2012,753,93,12.350597
1400000US06037534404,6037534404,2012,968,113,11.673553
1400000US06037534405,6037534405,2012,899,136,15.12792
1400000US06037534406,6037534406,2012,1049,31,2.9551954
1400000US06037534501,6037534501,2012,1254,70,5.5821371
1400000US06037534502,6037534502,2012,1023,120,11.730206
1400000US06037534700,6037534700,2012,851,83,9.753231
1400000US06037534802,6037534802,2012,666,140,21.021021
1400000US06037534803,6037534803,2012,1147,262,22.842197
1400000US06037534804,6037534804,2012,892,70,7.8475337
1400000US06037534900,6037534900,2012,1496,302,20.187166
1400000US06037535001,6037535001,2012,956,127,13.284519
1400000US06037535002,6037535002,2012,740,149,20.135136
1400000US06037535101,6037535101,2012,1688,217,12.855451
1400000US06037535102,6037535102,2012,956,65,6.7991633
1400000US06037535200,6037535200,2012,1242,79,6.3607087
1400000US06037535300,6037535300,2012,1445,126,8.7197227
1400000US06037535400,6037535400,2012,577,106,18.370884
1400000US06037535501,6037535501,2012,1016,162,15.944881
1400000US06037535502,6037535502,2012,1209,132,10.918114
1400000US06037535503,6037535503,2012,603,95,15.75456
1400000US06037535603,6037535603,2012,887,97,10.935739
1400000US06037535604,6037535604,2012,1029,103,10.009718
1400000US06037535605,6037535605,2012,1121,159,14.183764
1400000US06037535606,6037535606,2012,509,45,8.8408642
1400000US06037535607,6037535607,2012,1012,46,4.5454545
1400000US06037535701,6037535701,2012,1536,134,8.723958
1400000US06037535702,6037535702,2012,1355,190,14.022141
1400000US06037535802,6037535802,2012,1744,162,9.288991
1400000US06037535803,6037535803,2012,1081,90,8.3256245
1400000US06037535804,6037535804,2012,1342,117,8.7183304
1400000US06037535901,6037535901,2012,1441,130,9.021513
1400000US06037535902,6037535902,2012,1580,55,3.4810126
1400000US06037536000,6037536000,2012,1005,72,7.1641793
1400000US06037536102,6037536102,2012,1033,98,9.4869308
1400000US06037536103,6037536103,2012,1499,97,6.4709806
1400000US06037536104,6037536104,2012,1003,91,9.0727816
1400000US06037536201,6037536201,2012,1310,49,3.740458
1400000US06037536202,6037536202,2012,799,26,3.2540677
1400000US06037540000,6037540000,2012,1229,79,6.4279904
1400000US06037540101,6037540101,2012,1446,62,4.2876902
1400000US06037540102,6037540102,2012,1496,58,3.8770053
1400000US06037540201,6037540201,2012,584,146,25
1400000US06037540202,6037540202,2012,1700,195,11.470589
1400000US06037540203,6037540203,2012,1302,117,8.9861755
1400000US06037540300,6037540300,2012,1178,89,7.5551782
1400000US06037540400,6037540400,2012,437,29,6.6361556
1400000US06037540501,6037540501,2012,1063,110,10.348071
1400000US06037540502,6037540502,2012,1426,183,12.833099
1400000US06037540600,6037540600,2012,974,162,16.632444
1400000US06037540700,6037540700,2012,775,142,18.32258
1400000US06037540800,6037540800,2012,1527,145,9.4957438
1400000US06037540901,6037540901,2012,1138,46,4.0421791
1400000US06037540902,6037540902,2012,1437,163,11.343076
1400000US06037541003,6037541003,2012,1304,70,5.3680983
1400000US06037541100,6037541100,2012,881,22,2.4971623
1400000US06037541200,6037541200,2012,1781,194,10.892756
1400000US06037541300,6037541300,2012,1454,39,2.6822557
1400000US06037541401,6037541401,2012,965,148,15.336787
1400000US06037541402,6037541402,2012,583,90,15.437393
1400000US06037541500,6037541500,2012,1280,70,5.46875
1400000US06037541603,6037541603,2012,623,70,11.235955
1400000US06037541604,6037541604,2012,1412,118,8.3569403
1400000US06037541605,6037541605,2012,1228,74,6.0260587
1400000US06037541606,6037541606,2012,550,46,8.363636
1400000US06037541700,6037541700,2012,1372,79,5.7580175
1400000US06037541801,6037541801,2012,1095,54,4.9315066
1400000US06037541802,6037541802,2012,1161,16,1.3781223
1400000US06037542000,6037542000,2012,1139,60,5.2677789
1400000US06037542103,6037542103,2012,800,55,6.875
1400000US06037542104,6037542104,2012,653,39,5.972435
1400000US06037542105,6037542105,2012,1024,86,8.3984375
1400000US06037542106,6037542106,2012,585,60,10.256411
1400000US06037542200,6037542200,2012,1540,120,7.7922077
1400000US06037542401,6037542401,2012,1217,72,5.9161873
1400000US06037542402,6037542402,2012,793,67,8.4489279
1400000US06037542501,6037542501,2012,1118,58,5.1878352
1400000US06037542502,6037542502,2012,1197,315,26.31579
1400000US06037542601,6037542601,2012,656,85,12.957317
1400000US06037542602,6037542602,2012,1337,236,17.651459
1400000US06037542700,6037542700,2012,1206,63,5.2238808
1400000US06037542800,6037542800,2012,950,28,2.9473684
1400000US06037542900,6037542900,2012,731,36,4.9247608
1400000US06037543000,6037543000,2012,1257,62,4.9323788
1400000US06037543100,6037543100,2012,1727,45,2.6056745
1400000US06037543201,6037543201,2012,949,117,12.328767
1400000US06037543203,6037543203,2012,1362,146,10.71953
1400000US06037543304,6037543304,2012,1926,29,1.5057113
1400000US06037543305,6037543305,2012,986,21,2.1298175
1400000US06037543306,6037543306,2012,1553,117,7.5338054
1400000US06037543321,6037543321,2012,1536,49,3.1901042
1400000US06037543322,6037543322,2012,2056,53,2.577821
1400000US06037543400,6037543400,2012,972,28,2.8806584
1400000US06037543501,6037543501,2012,1996,120,6.0120239
1400000US06037543502,6037543502,2012,1329,60,4.5146728
1400000US06037543503,6037543503,2012,1688,131,7.7606635
1400000US06037543601,6037543601,2012,1049,43,4.0991421
1400000US06037543603,6037543603,2012,1485,55,3.7037036
1400000US06037543605,6037543605,2012,1492,49,3.2841823
1400000US06037543606,6037543606,2012,1045,34,3.2535884
1400000US06037543607,6037543607,2012,680,3,.44117647
1400000US06037543701,6037543701,2012,651,6,.92165899
1400000US06037543703,6037543703,2012,953,54,5.666317
1400000US06037543704,6037543704,2012,898,28,3.1180401
1400000US06037543705,6037543705,2012,867,28,3.229527
1400000US06037543801,6037543801,2012,1447,144,9.9516239
1400000US06037543803,6037543803,2012,1051,100,9.5147476
1400000US06037543804,6037543804,2012,834,80,9.5923262
1400000US06037543903,6037543903,2012,957,60,6.2695923
1400000US06037543905,6037543905,2012,971,19,1.9567456
1400000US06037544001,6037544001,2012,983,89,9.0539169
1400000US06037544002,6037544002,2012,1041,58,5.5715656
1400000US06037550101,6037550101,2012,800,11,1.375
1400000US06037550201,6037550201,2012,742,14,1.8867924
1400000US06037550202,6037550202,2012,1400,32,2.2857144
1400000US06037550301,6037550301,2012,1303,15,1.1511896
1400000US06037550501,6037550501,2012,767,31,4.0417209
1400000US06037550502,6037550502,2012,1531,62,4.0496407
1400000US06037550601,6037550601,2012,1607,34,2.1157436
1400000US06037550602,6037550602,2012,1232,0,0
1400000US06037550700,6037550700,2012,1915,21,1.0966058
1400000US06037550801,6037550801,2012,1187,44,3.7068238
1400000US06037550802,6037550802,2012,982,37,3.7678208
1400000US06037550901,6037550901,2012,1278,171,13.380281
1400000US06037550902,6037550902,2012,1792,147,8.203125
1400000US06037551001,6037551001,2012,1289,38,2.9480217
1400000US06037551002,6037551002,2012,870,26,2.9885058
1400000US06037551101,6037551101,2012,1159,89,7.6790338
1400000US06037551102,6037551102,2012,1632,103,6.3112745
1400000US06037551201,6037551201,2012,1089,66,6.060606
1400000US06037551203,6037551203,2012,1089,65,5.9687786
1400000US06037551204,6037551204,2012,1021,61,5.974535
1400000US06037551300,6037551300,2012,1772,123,6.9413095
1400000US06037551401,6037551401,2012,1400,105,7.5
1400000US06037551402,6037551402,2012,1202,10,.83194673
1400000US06037551501,6037551501,2012,1475,57,3.8644068
1400000US06037551502,6037551502,2012,1232,46,3.7337663
1400000US06037551700,6037551700,2012,1691,86,5.0857482
1400000US06037551801,6037551801,2012,1148,52,4.5296168
1400000US06037551802,6037551802,2012,1095,49,4.4748859
1400000US06037551900,6037551900,2012,1455,60,4.1237111
1400000US06037552001,6037552001,2012,977,74,7.5742068
1400000US06037552002,6037552002,2012,984,127,12.906504
1400000US06037552100,6037552100,2012,1832,319,17.412664
1400000US06037552200,6037552200,2012,1761,165,9.3696766
1400000US06037552301,6037552301,2012,1234,50,4.0518637
1400000US06037552302,6037552302,2012,1156,156,13.49481
1400000US06037552400,6037552400,2012,543,47,8.6556168
1400000US06037552601,6037552601,2012,1120,91,8.125
1400000US06037552602,6037552602,2012,1093,6,.54894787
1400000US06037552700,6037552700,2012,1705,132,7.7419353
1400000US06037552800,6037552800,2012,1603,126,7.8602619
1400000US06037552900,6037552900,2012,1947,149,7.6527991
1400000US06037553000,6037553000,2012,1202,67,5.5740433
1400000US06037553100,6037553100,2012,1905,71,3.7270341
1400000US06037553201,6037553201,2012,1057,69,6.5279093
1400000US06037553202,6037553202,2012,900,59,6.5555553
1400000US06037553300,6037553300,2012,936,67,7.1581197
1400000US06037553400,6037553400,2012,964,70,7.2614107
1400000US06037553502,6037553502,2012,1217,140,11.503697
1400000US06037553503,6037553503,2012,786,25,3.1806617
1400000US06037553504,6037553504,2012,1273,53,4.1633935
1400000US06037553601,6037553601,2012,1327,40,3.014318
1400000US06037553602,6037553602,2012,1146,37,3.2286212
1400000US06037553701,6037553701,2012,889,25,2.8121486
1400000US06037553702,6037553702,2012,1110,63,5.6756759
1400000US06037553801,6037553801,2012,1024,55,5.3710938
1400000US06037553802,6037553802,2012,1838,215,11.697497
1400000US06037553901,6037553901,2012,1693,92,5.4341407
1400000US06037553902,6037553902,2012,1530,79,5.1633987
1400000US06037554001,6037554001,2012,1179,46,3.9016116
1400000US06037554002,6037554002,2012,1721,102,5.9267869
1400000US06037554101,6037554101,2012,1023,110,10.752688
1400000US06037554105,6037554105,2012,1581,124,7.8431373
1400000US06037554106,6037554106,2012,1201,87,7.2439632
1400000US06037554201,6037554201,2012,1114,59,5.2962298
1400000US06037554203,6037554203,2012,1126,74,6.5719361
1400000US06037554204,6037554204,2012,1530,281,18.366013
1400000US06037554301,6037554301,2012,967,112,11.582213
1400000US06037554302,6037554302,2012,1077,244,22.655525
1400000US06037554403,6037554403,2012,1640,100,6.0975609
1400000US06037554404,6037554404,2012,1346,99,7.3551264
1400000US06037554405,6037554405,2012,1246,75,6.0192618
1400000US06037554406,6037554406,2012,1692,56,3.3096926
1400000US06037554511,6037554511,2012,1184,57,4.814189
1400000US06037554512,6037554512,2012,1802,28,1.5538291
1400000US06037554513,6037554513,2012,790,19,2.4050634
1400000US06037554514,6037554514,2012,1424,44,3.0898876
1400000US06037554515,6037554515,2012,1069,15,1.4031806
1400000US06037554516,6037554516,2012,1130,26,2.300885
1400000US06037554517,6037554517,2012,1490,10,.67114097
1400000US06037554518,6037554518,2012,1600,21,1.3125
1400000US06037554519,6037554519,2012,1142,26,2.2767076
1400000US06037554521,6037554521,2012,1891,119,6.2929668
1400000US06037554522,6037554522,2012,1440,31,2.1527777
1400000US06037554600,6037554600,2012,1286,94,7.3094869
1400000US06037554700,6037554700,2012,1002,15,1.4970059
1400000US06037554801,6037554801,2012,738,46,6.2330623
1400000US06037554802,6037554802,2012,1838,102,5.5495105
1400000US06037554900,6037554900,2012,2034,188,9.2428713
1400000US06037555001,6037555001,2012,1543,54,3.499676
1400000US06037555002,6037555002,2012,1030,45,4.3689322
1400000US06037555105,6037555105,2012,1496,46,3.0748663
1400000US06037555106,6037555106,2012,1251,38,3.03757
1400000US06037555107,6037555107,2012,1820,39,2.1428571
1400000US06037555202,6037555202,2012,1170,0,0
1400000US06037555211,6037555211,2012,1277,67,5.2466717
1400000US06037555212,6037555212,2012,1442,88,6.1026354
1400000US06037555300,6037555300,2012,1200,24,2
1400000US06037570001,6037570001,2012,1417,75,5.2928724
1400000US06037570002,6037570002,2012,857,0,0
1400000US06037570003,6037570003,2012,1411,32,2.2678952
1400000US06037570100,6037570100,2012,737,84,11.397557
1400000US06037570202,6037570202,2012,1549,131,8.4570694
1400000US06037570203,6037570203,2012,1145,187,16.331879
1400000US06037570204,6037570204,2012,1012,93,9.189723
1400000US06037570303,6037570303,2012,1145,68,5.9388647
1400000US06037570304,6037570304,2012,1408,283,20.099432
1400000US06037570305,6037570305,2012,1276,56,4.3887148
1400000US06037570306,6037570306,2012,805,35,4.347826
1400000US06037570402,6037570402,2012,911,17,1.8660812
1400000US06037570403,6037570403,2012,1056,70,6.628788
1400000US06037570404,6037570404,2012,838,64,7.6372313
1400000US06037570502,6037570502,2012,1755,39,2.2222223
1400000US06037570503,6037570503,2012,792,29,3.6616161
1400000US06037570504,6037570504,2012,1393,50,3.5893755
1400000US06037570601,6037570601,2012,1479,92,6.2204194
1400000US06037570602,6037570602,2012,1789,110,6.1486864
1400000US06037570603,6037570603,2012,1545,123,7.961165
1400000US06037570701,6037570701,2012,2475,219,8.848485
1400000US06037570703,6037570703,2012,1161,17,1.464255
1400000US06037570800,6037570800,2012,1779,66,3.7099495
1400000US06037570901,6037570901,2012,1854,76,4.0992451
1400000US06037570902,6037570902,2012,1225,42,3.4285715
1400000US06037571000,6037571000,2012,1939,18,.92831355
1400000US06037571101,6037571101,2012,1553,57,3.6703155
1400000US06037571102,6037571102,2012,1329,19,1.4296464
1400000US06037571201,6037571201,2012,1486,50,3.3647375
1400000US06037571202,6037571202,2012,1489,50,3.3579583
1400000US06037571300,6037571300,2012,1447,16,1.105736
1400000US06037571400,6037571400,2012,1442,73,5.0624132
1400000US06037571502,6037571502,2012,1754,115,6.5564423
1400000US06037571504,6037571504,2012,1715,32,1.8658892
1400000US06037571505,6037571505,2012,854,9,1.0538641
1400000US06037571600,6037571600,2012,745,269,36.107384
1400000US06037571701,6037571701,2012,1649,246,14.918132
1400000US06037571703,6037571703,2012,1093,336,30.741079
1400000US06037571704,6037571704,2012,1094,97,8.8665447
1400000US06037571800,6037571800,2012,1383,68,4.9168472
1400000US06037571900,6037571900,2012,2370,82,3.4599156
1400000US06037572001,6037572001,2012,2326,33,1.4187447
1400000US06037572201,6037572201,2012,2082,242,11.623439
1400000US06037572202,6037572202,2012,1062,75,7.0621467
1400000US06037572301,6037572301,2012,906,57,6.2913909
1400000US06037572500,6037572500,2012,1191,264,22.166246
1400000US06037572600,6037572600,2012,1280,79,6.171875
1400000US06037572700,6037572700,2012,1305,80,6.1302681
1400000US06037573002,6037573002,2012,1068,279,26.123596
1400000US06037573003,6037573003,2012,653,166,25.421133
1400000US06037573004,6037573004,2012,1458,349,23.936899
1400000US06037573101,6037573101,2012,1059,83,7.8375826
1400000US06037573102,6037573102,2012,1340,104,7.7611942
1400000US06037573201,6037573201,2012,1245,132,10.602409
1400000US06037573202,6037573202,2012,1438,175,12.16968
1400000US06037573300,6037573300,2012,973,143,14.696814
1400000US06037573401,6037573401,2012,540,34,6.2962961
1400000US06037573402,6037573402,2012,2232,182,8.1541214
1400000US06037573403,6037573403,2012,1329,29,2.1820917
1400000US06037573601,6037573601,2012,2282,64,2.8045573
1400000US06037573700,6037573700,2012,1716,47,2.7389278
1400000US06037573800,6037573800,2012,1525,42,2.7540984
1400000US06037573902,6037573902,2012,875,12,1.3714286
1400000US06037574000,6037574000,2012,1946,67,3.44296
1400000US06037574100,6037574100,2012,1914,72,3.7617555
1400000US06037574201,6037574201,2012,1112,21,1.8884892
1400000US06037574202,6037574202,2012,693,47,6.7821069
1400000US06037574300,6037574300,2012,2086,114,5.4650049
1400000US06037574400,6037574400,2012,1895,36,1.8997362
1400000US06037574500,6037574500,2012,2242,43,1.9179304
1400000US06037574602,6037574602,2012,567,0,0
1400000US06037574800,6037574800,2012,1403,66,4.704205
1400000US06037574901,6037574901,2012,1437,26,1.809325
1400000US06037574902,6037574902,2012,1790,47,2.6256983
1400000US06037575001,6037575001,2012,1638,44,2.6862028
1400000US06037575002,6037575002,2012,1958,157,8.0183859
1400000US06037575101,6037575101,2012,1404,200,14.245014
1400000US06037575102,6037575102,2012,1215,246,20.246914
1400000US06037575103,6037575103,2012,1917,371,19.353155
1400000US06037575201,6037575201,2012,1311,219,16.704805
1400000US06037575202,6037575202,2012,1221,114,9.3366089
1400000US06037575300,6037575300,2012,1224,306,25
1400000US06037575401,6037575401,2012,1169,264,22.583405
1400000US06037575402,6037575402,2012,1039,325,31.280077
1400000US06037575801,6037575801,2012,666,198,29.729731
1400000US06037575802,6037575802,2012,1513,420,27.759418
1400000US06037575803,6037575803,2012,1130,514,45.486725
1400000US06037575901,6037575901,2012,1211,178,14.698596
1400000US06037575902,6037575902,2012,2634,672,25.512529
1400000US06037576001,6037576001,2012,2992,341,11.397058
1400000US06037576200,6037576200,2012,2768,922,33.30925
1400000US06037576301,6037576301,2012,1567,262,16.719847
1400000US06037576302,6037576302,2012,1204,334,27.740864
1400000US06037576401,6037576401,2012,1153,279,24.197744
