OBJECTID,COUNTYFP20,TRACTCE20,GEOID20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,Pop23,HH23,LandSqMile,PopDensity,Flag_MHI_P,Source,Comments,Date_Record_Last_Edited,Record_Last_Edited_By,Date_Data_Refers_To,MHI23,ShapeSTArea,ShapeSTLength
5191,111,8302,6111008302,1897767,21449,34.2748423,-118.6719499,5239,2027,0.7327,7150,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,98854,2817651.495,7022.652315
5192,111,8303,6111008303,1002397,30655,34.2697395,-118.684829,4534,1552,0.387,11716,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,95556,1516395.31,6759.767453
5193,111,8401,6111008401,2279385,9582,34.2871063,-118.7065603,6082,2087,0.8801,6911,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,138528,3361309.059,8535.331902
5194,111,5305,6111005305,49856848,743352,34.2406625,-118.942056,5147,1738,19.2498,267,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,182059,74221473.48,53724.45572
5195,111,5910,6111005910,4521616,0,34.1665091,-118.9266027,1829,656,1.7458,1048,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,190500,6621173.569,13227.41046
5196,19,2300,6019002300,1496252,0,36.7561221,-119.7942162,3145,1399,0.5777,5444,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,41528,2335428.373,7600.372278
5197,19,2400,6019002400,2446457,0,36.758343,-119.7810169,5088,1472,0.9446,5386,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,49615,3818788.167,8688.899872
5198,37,480400,6037480400,1285545,0,34.1039997,-118.1321698,5893,2443,0.4964,11871,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,90580,1879714.806,6442.383159
5199,37,480500,6037480500,2111457,0,34.1082685,-118.1449206,5301,2146,0.8152,6503,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,119167,3087669.147,8997.480758
5200,71,7303,6071007303,2690526,0,34.0556846,-117.2682416,5222,2024,1.0388,5027,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,54579,3929620.449,9095.601248
5201,19,3201,6019003201,1635758,0,36.7759071,-119.7430752,5266,1680,0.6316,8338,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,42213,2554482.377,7060.534218
5202,19,3202,6019003202,1606183,0,36.7687041,-119.7431686,5021,1527,0.6202,8096,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,47510,2507836.808,7046.983522
5203,19,7802,6019007802,523797959,0,36.3151691,-120.0929313,4758,1092,202.2395,24,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,40187,808382003.6,116843.2428
5204,19,501,6019000501,674649,0,36.7426772,-119.774847,2796,862,0.2605,10733,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,36429,1052661.746,5075.203297
5205,19,7801,6019007801,293191128,0,36.1460004,-120.0943186,2379,693,113.2017,21,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,65363,450547357.7,98487.9516
5206,79,13000,6079013000,915699920,29440638,35.5589818,-120.9891147,2468,971,353.5538,7,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,77988,1430861044,338178.2326
5207,19,2502,6019002502,1294084,0,36.7540821,-119.7634761,5071,1407,0.4996,10150,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,43589,2019766.965,6032.480061
5208,19,2601,6019002601,1307496,0,36.7468175,-119.7634304,5709,1594,0.5048,11309,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,41865,2040318.228,6045.66646
5209,19,2602,6019002602,1303901,0,36.7395172,-119.763454,3180,1032,0.5034,6317,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,65476,2034326.417,6041.431115
5210,19,2800,6019002800,2640854,0,36.7577975,-119.7453754,4778,1384,1.0196,4686,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,36139,4122161.04,8116.60954
5211,19,2701,6019002701,1300766,0,36.7468158,-119.7453946,4922,1320,0.5022,9801,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,53776,2029818.142,6045.30023
5212,75,20300,6075020300,286010,0,37.7649354,-122.4294366,3372,2189,0.1104,30543,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,179313,458435.1052,3203.737698
5213,19,3600,6019003600,1948192,0,36.7721367,-119.8108607,4200,1865,0.7522,5584,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,79222,3042099.846,7048.230709
5214,19,3500,6019003500,2594950,0,36.7722645,-119.7950446,5276,2218,1.0019,5266,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,65845,4052018.774,8089.786647
5215,19,3804,6019003804,2591565,0,36.7790955,-119.8713121,6972,1773,1.0006,6968,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,86250,4047452.746,8048.116509
5216,19,4205,6019004205,5093621,0,36.7971891,-119.8544515,6025,1822,1.9667,3064,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,49375,7958861.272,16189.97007
5217,19,4211,6019004211,2259453,0,36.8276921,-119.8806132,7860,2410,0.8724,9010,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,73830,3533211.761,8566.634979
5218,19,4212,6019004212,4757686,0,36.8150842,-119.8690146,11651,4821,1.837,6342,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,72215,7437375.962,13641.41307
5219,19,4302,6019004302,3896762,49258,36.8318003,-119.8330956,4823,1862,1.5045,3206,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,142955,6170948.105,10543.82216
5220,75,20900,6075020900,312680,0,37.7518211,-122.4184134,3644,1557,0.1207,30191,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,94360,501009.7719,3020.502439
5221,75,21000,6075021000,311804,0,37.7515888,-122.4228445,3739,1758,0.1204,31055,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,157027,499597.4961,3012.378156
5222,75,21100,6075021100,424228,0,37.7539709,-122.4298155,4054,2021,0.1638,24750,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,244813,679781.0364,3362.79794
5223,75,21200,6075021200,345793,0,37.7531762,-122.4381261,3052,1424,0.1335,22861,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,195714,554082.8467,3147.003029
5224,75,21300,6075021300,312668,0,37.7492624,-122.4384746,2948,1212,0.1207,24424,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,216944,500951.5591,3778.460737
5225,75,21400,6075021400,354535,0,37.7495712,-122.4293939,3522,1716,0.1369,25727,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,228056,568041.9242,3140.401067
5226,75,21500,6075021500,474360,0,37.744964,-122.4269056,5341,2513,0.1832,29154,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,176417,759930.7833,3451.177339
5227,75,21600,6075021600,597918,0,37.745496,-122.4381399,4417,2111,0.2309,19129,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,237909,957882.1275,5879.563344
5228,37,113235,6037113235,1426747,0,34.2382399,-118.651652,1690,677,0.5509,3068,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,89744,2092759.168,10667.00986
5229,37,553100,6037553100,1985053,69985,33.8905614,-118.1115699,6255,1825,0.7664,8162,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,103086,2989930.481,8380.162808
5230,37,553300,6037553300,840823,0,33.9043767,-118.1392813,3829,991,0.3246,11796,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,100256,1223731.109,5233.290293
5231,37,553400,6037553400,733216,0,33.9082352,-118.1471817,3472,1018,0.2831,12264,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,103553,1067214.365,4325.424908
5232,37,553502,6037553502,1265578,0,33.899999,-118.1515696,3629,1136,0.4886,7427,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,76700,1841726.473,5676.89875
5233,37,553601,6037553601,2115852,59309,33.9068575,-118.1716472,4518,1268,0.8169,5531,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,60900,3165798.048,10361.28636
5234,37,553701,6037553701,1002039,93877,33.9070176,-118.1770919,3925,928,0.3869,10145,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,70833,1594984.896,6933.505643
5235,37,554403,6037554403,840693,0,33.8736922,-118.1382212,5592,1782,0.3246,17227,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,75887,1222679.366,4485.120114
5236,37,554404,6037554404,841788,0,33.8737235,-118.1295274,4423,1313,0.325,13609,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,80767,1224267.494,4464.54497
5237,37,554512,6037554512,3833212,0,33.8767524,-118.0551677,6428,2280,1.48,4343,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,173063,5575263.591,9744.926185
5238,37,554514,6037554514,1506540,0,33.8741129,-118.069656,4564,1581,0.5817,7846,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,144284,2191068.782,7993.363094
5239,37,602402,6037602402,1320909,0,33.9091623,-118.3568525,7194,2070,0.51,14106,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,108368,1922665.127,6440.774427
5240,37,602403,6037602403,585730,0,33.9130743,-118.3481183,4266,1544,0.2262,18859,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,76286,852645.8437,3699.866073
5241,37,602404,6037602404,645772,0,33.906025,-118.3481533,5932,1857,0.2493,23795,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,67736,939891.7463,4162.38765
5242,59,62631,6059062631,2378588,0,33.6401283,-117.8123266,3141,1149,0.9184,3420,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,207554,3440696.584,7350.98551
5243,37,531502,6037531502,435565,0,34.019891,-118.1708472,3209,788,0.1682,19078,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,52083,635627.5934,3306.266687
5244,37,531603,6037531603,434055,0,34.0298023,-118.1615136,3483,935,0.1676,20782,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,68721,633573.4088,3225.243347
5245,37,531604,6037531604,366760,0,34.0238371,-118.1623741,3065,806,0.1416,21645,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,57411,535267.0275,2978.834553
5246,37,531701,6037531701,637122,0,34.0216887,-118.1520851,5398,1370,0.246,21943,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,69697,929797.2983,4233.23692
5247,37,531702,6037531702,672160,0,34.0158731,-118.1597749,4832,1334,0.2595,18620,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,79722,980809.4534,4475.121174
5248,37,531901,6037531901,770899,0,34.0132489,-118.1423382,6664,1806,0.2976,22392,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,65333,1124814.228,4387.684934
5249,37,531902,6037531902,707519,0,34.0117794,-118.13246,4014,1057,0.2732,14693,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,76694,1032304.246,4164.814929
5250,37,532001,6037532001,1353759,0,34.0060094,-118.1235544,3133,990,0.5227,5994,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,64198,1974925.405,6360.504497
5251,59,11717,6059011717,1081863,0,33.9029232,-117.8494835,2865,879,0.4177,6859,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,158977,1574485.883,5414.625883
5252,59,11718,6059011718,1297265,0,33.8939104,-117.8479811,3186,984,0.5009,6361,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,125909,1887574.476,5522.903756
5253,59,11720,6059011720,1440096,0,33.8579931,-117.8750157,5483,1564,0.556,9862,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,64531,2093655.556,7833.850435
5254,59,11721,6059011721,710270,0,33.8703829,-117.8729876,5086,1508,0.2742,18549,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,100236,1032911.329,5099.589529
5255,37,532101,6037532101,1383697,52358,34.0048535,-118.1062505,7260,1977,0.5342,13590,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,59203,2094932.895,5746.564746
5256,37,532002,6037532002,833503,0,34.0035292,-118.117405,3348,1062,0.3218,10404,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,81516,1215886.333,5521.283406
5257,37,532200,6037532200,2805198,0,33.986768,-118.1226036,6445,1714,1.0831,5951,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,77926,4090515.888,10016.03476
5258,59,11722,6059011722,1395817,0,33.8654909,-117.8706076,2523,1197,0.5389,4682,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,76174,2029634.422,8532.135894
5259,59,42312,6059042312,4100094,0,33.5068418,-117.6615037,8252,2248,1.5831,5213,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,126483,5912793.485,14123.08969
5260,59,42313,6059042313,2388626,1916404,33.4622587,-117.6973164,5363,2689,0.9223,5815,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,113628,6202018.825,11960.73816
5261,59,63202,6059063202,991195,0,33.6418498,-117.908706,3921,1516,0.3827,10246,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,106481,1433855.334,5865.106162
5262,59,63301,6059063301,925586,0,33.6368927,-117.9169861,3194,1533,0.3574,8937,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,158625,1338791.743,4638.957713
5263,59,63302,6059063302,1352695,0,33.6313438,-117.9133067,3869,1578,0.5223,7408,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,134792,1956315.86,7155.488834
5264,59,63400,6059063400,2295483,402520,33.6209027,-117.9165233,4799,1984,0.8863,5415,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,181019,3901009.81,9294.052698
5265,59,63604,6059063604,1201713,0,33.6383279,-117.937407,4290,1618,0.464,9246,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,72273,1738244.613,5229.577906
5266,75,21700,6075021700,1236558,0,37.7402533,-122.4392771,4459,1798,0.4774,9340,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,139722,1980719.255,8710.312372
5267,75,21800,6075021800,504786,0,37.7379203,-122.4291348,3999,1777,0.1949,20518,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,222891,808518.7032,5164.889668
5268,75,22600,6075022600,1334366,503898,37.7612744,-122.3841166,4210,2185,0.5152,8172,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,243007,2946091.968,7765.594386
5269,75,22802,6075022802,291253,0,37.7589131,-122.4062337,2236,751,0.1125,19876,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,137969,466767.9178,3871.032385
5270,75,22902,6075022902,161833,0,37.751344,-122.4103787,2019,727,0.0625,32304,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,199671,259302.4714,2300.387482
5271,75,22903,6075022903,311266,0,37.7517619,-122.4062182,2675,1058,0.1202,22255,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,201250,498741.5701,2861.211521
5272,75,23001,6075023001,666244,0,37.7351925,-122.4017617,5576,1319,0.2572,21680,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,140179,1067043.053,4658.545316
5273,75,23003,6075023003,409147,0,37.7326749,-122.3958349,4025,1206,0.158,25475,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,118889,655237.8212,3511.476753
5274,37,553702,6037553702,833082,96800,33.8975428,-118.1828739,4614,1255,0.3217,14343,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,66395,1353124.211,7007.19287
5275,37,553801,6037553801,1294831,0,33.8927048,-118.1687296,4124,1006,0.4999,8250,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,65037,1883982.703,5824.651285
5276,37,553802,6037553802,1732522,33698,33.8861963,-118.1719652,6654,2047,0.6689,9948,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,59201,2569464.415,8984.55931
5277,37,553901,6037553901,1277454,0,33.8928036,-118.1514235,6492,1596,0.4932,13163,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,87247,1858701.805,5791.728975
5278,37,554002,6037554002,1269668,0,33.8922721,-118.1336322,5739,1720,0.4902,11707,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,69658,1847350.962,7552.964434
5279,37,554101,6037554101,473914,0,33.8928105,-118.1236012,3540,929,0.183,19344,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,72250,689545.0024,4633.11933
5280,37,554201,6037554201,971161,0,33.8838462,-118.138274,3521,1072,0.375,9389,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,100833,1412752.748,4849.5694
5281,37,554515,6037554515,1209028,0,33.8520795,-118.0774113,3328,1151,0.4668,7129,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,105568,1757481.973,6014.000464
5282,37,554516,6037554516,1453809,0,33.8553141,-118.0672795,3632,1194,0.5613,6471,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,163235,2113460.453,7916.787253
5283,37,554518,6037554518,1749312,57989,33.8682287,-118.0397288,5042,1556,0.6754,7465,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,119211,2628106.339,7824.330363
5284,37,554519,6037554519,1643434,90226,33.853417,-118.0578794,3243,1181,0.6345,5111,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,113633,2520175.54,7195.107782
5285,37,554521,6037554521,4833208,114000,33.872133,-118.1001151,6125,1951,1.8661,3282,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,121313,7194736.887,14229.49844
5286,37,554522,6037554522,2153694,39477,33.8523009,-118.0931498,4985,1511,0.8315,5995,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,130388,3188088.908,7642.522148
5287,37,554700,6037554700,801439,0,33.8842945,-118.0768827,4170,949,0.3094,13478,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,108533,1165869.558,5071.481049
5288,37,554801,6037554801,903842,0,33.8768314,-118.0832603,2884,752,0.349,8264,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,109375,1314605.331,5562.680735
5289,37,554802,6037554802,1535465,0,33.8693943,-118.0806897,5920,1736,0.5928,9987,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,107270,2232894.251,7040.485101
5290,37,620602,6037620602,1348736,0,33.8622506,-118.3649802,5846,2104,0.5207,11227,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,155342,1961028.139,6895.046697
5291,37,620701,6037620701,1019068,0,33.8699757,-118.3812879,7125,2910,0.3935,18107,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,176613,1481962.288,5590.056173
5292,37,620901,6037620901,873408,0,33.8828078,-118.4003277,2677,1054,0.3372,7939,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,250001,1270518.388,4743.745983
5293,37,621001,6037621001,951843,0,33.8698475,-118.3939677,4552,2041,0.3675,12386,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,167260,1384196.998,5919.736109
5294,37,621102,6037621102,543797,0,33.8600276,-118.3883814,3390,1239,0.21,16143,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,200250,790629.2409,4007.437709
5295,37,532302,6037532302,3293544,441,34.0096885,-118.1751711,4622,1160,1.2716,3635,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,67736,4805814.396,11661.29601
5296,37,532303,6037532303,7567381,758,34.0003294,-118.1463431,4111,1282,2.9218,1407,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,77938,11039630.37,16930.70302
5297,37,532304,6037532304,7939117,160920,33.9848466,-118.1524876,3968,1052,3.0653,1294,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,66176,11810858.31,17722.85999
5298,37,532500,6037532500,1013810,4649,33.9899239,-118.2209803,3736,1124,0.3914,9545,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,57586,1485221.895,7085.079228
5299,13,359103,6013359103,2535285,115898,38.000836,-122.2941567,5410,2006,0.9789,5527,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,105833,4276850.908,10138.25521
5300,59,21807,6059021807,2014761,53549,33.868626,-117.763585,4134,1371,0.7779,5314,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,114234,3007644.959,11194.0989
5301,13,317000,6013317000,1621419,0,38.0176878,-122.1262123,2128,991,0.626,3399,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,71845,2616673.723,9047.442619
5302,13,328000,6013328000,1082448,0,37.9756132,-122.037806,2456,1453,0.4179,5877,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,53288,1744882.24,6859.632614
5303,1,450744,6001450744,2626684,0,37.6969031,-121.8651217,5750,2068,1.0142,5669,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,215147,4202550.756,9663.579203
5304,1,405901,6001405901,452598,0,37.7877859,-122.2357701,4206,1169,0.1747,24076,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,62543,725892.1137,3430.26545
5305,1,450101,6001450101,1811639,0,37.7050855,-121.8851378,6725,2674,0.6995,9614,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,143246,2899168.812,8882.194706
5306,37,541100,6037541100,1244459,0,33.8984704,-118.2607508,3108,968,0.4805,6468,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,91282,1810939.612,5652.259865
5307,37,541300,6037541300,1340748,14985,33.911833,-118.2410907,5545,1447,0.5177,10711,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,94053,1973467.57,5993.931381
5308,37,541603,6037541603,1256523,0,33.9139626,-118.2207009,2821,701,0.4851,5815,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,69297,1829151.501,7585.711341
5309,37,541604,6037541604,829957,0,33.9078481,-118.2119135,5223,1355,0.3204,16301,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,53218,1208018.338,4479.989831
5310,13,330000,6013330000,2161034,0,37.9884601,-122.0261933,5529,2033,0.8344,6626,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,130115,3484751.987,8781.586342
5311,13,332000,6013332000,3001254,0,37.9815007,-121.9973256,8153,2816,1.1588,7036,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,134439,4838726.896,9889.519359
5312,13,371000,6013371000,1316780,0,37.9403079,-122.3299515,5883,2155,0.5084,11572,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,102569,2120601.933,7059.427529
5313,33,702,6033000702,121401806,783119,38.9857973,-122.5917589,4813,1336,46.8735,103,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,35638,202445308,114961.3067
5314,13,372000,6013372000,1558791,0,37.9485229,-122.3399385,7691,2542,0.6019,12778,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,93452,2510901.162,7056.099802
5315,37,554900,6037554900,1757679,0,33.8612644,-118.0792347,7240,1891,0.6786,10669,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,88398,2555561.129,9471.442656
